question_id,chapter,type,outcomes,reviewed_sources,content_sha256,review_date,question
pa-u1/short-29,pa-u1,short,A1-writing,scenario:pa-u1:13,99b3da622139bee6d47f8612545cea92901cf7d4d068167c2e125d123fda10f3,2026-09-11,Correct this misconception about appropriate articles: “The choice between a and an depends only on the written first letter.” Then state one suitable action for this situation: A sentence introduces an unnamed office assistant for the first time.
pa-u1/short-30,pa-u1,short,A1-writing,scenario:pa-u1:14,e8c43984a69169dd1d00b42b820ef7dbeba9e93e00150b41a2b3e5158d5147e0,2026-09-11,Correct this misconception about paragraph construction: “Any collection of sentences automatically forms a coherent paragraph.” Then state one suitable action for this situation: Instructions about one filing task are mixed with unrelated festival news.
pa-u1/short-31,pa-u1,short,A1-feedback;A1-principles,scenario:pa-u1:1;scenario:pa-u1:6,3fc33b47c4041e4a921dc93501c57fa5e72f8bc5e64a104d8898e57b7e91d3e5,2026-09-11,Distinguish encoding a message from complete instructions. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/short-32,pa-u1,short,A1-feedback;A1-principles,scenario:pa-u1:2;scenario:pa-u1:7,9d748e8b7a5e87e67b7e8ade7d776035d6a0819312bfb35dcc069dea444d2d07,2026-09-11,Distinguish decoding a message from courteous disagreement. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/short-33,pa-u1,short,A1-feedback;A1-barriers,scenario:pa-u1:3;scenario:pa-u1:8,7d79fadca4b1e6be2f22e84430e9d5f24513a0bf1063626ed4906499c7cd258f,2026-09-11,Distinguish constructive feedback from active listening. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/short-34,pa-u1,short,A1-barriers;A1-methods,scenario:pa-u1:4;scenario:pa-u1:9,ebeee57edde441142fa6ebeee20aac9417ab502df51c825dd793e42fb86c9389,2026-09-11,Distinguish physical noise from choosing a channel. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/short-35,pa-u1,short,A1-principles;A1-writing,scenario:pa-u1:5;scenario:pa-u1:10,b960eb23c7e684113be191144df56c92a3a31b228349df7aa72838c99fd45be3,2026-09-11,Distinguish clarity for an audience from sentence and phrase. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/short-36,pa-u1,short,A1-principles;A1-writing,scenario:pa-u1:6;scenario:pa-u1:11,98b3b25b98c8e32700bfd18e92738471a64d60f37c24ff46e3e809456b82a8cf,2026-09-11,Distinguish complete instructions from kinds of sentences. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/short-37,pa-u1,short,A1-principles;A1-writing,scenario:pa-u1:7;scenario:pa-u1:12,1054f3a3b3f507698ec1e27414ec8d9c101da67316e11091e4decff8baccf59c,2026-09-11,Distinguish courteous disagreement from parts of a sentence. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/short-38,pa-u1,short,A1-barriers;A1-writing,scenario:pa-u1:8;scenario:pa-u1:13,99786bafb0d7f11ca645bcdafea591cc59120d283bce8a73ca866d4913663010,2026-09-11,Distinguish active listening from appropriate articles. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/short-39,pa-u1,short,A1-methods;A1-writing,scenario:pa-u1:9;scenario:pa-u1:14,11d6a3d6f5fff05d7144e40c0f52ce364a7c5d09791d757240e6b77f1df77188,2026-09-11,Distinguish choosing a channel from paragraph construction. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/short-40,pa-u1,short,A1-writing;A1-feedback,scenario:pa-u1:10;scenario:pa-u1:1,af4db3d5a902c7a405077d290f82f870d1625a21e518418892abbb801199ae65,2026-09-11,Distinguish sentence and phrase from encoding a message. Give the essential meaning of each rather than treating them as interchangeable.
pa-u1/long-1,pa-u1,long,A1-principles;A1-writing,written:pa-u1:3,12d9506735067bd92641e1ab5d31cd675c00536ccda63ca0d212fbef57e60b84,2026-09-11,Explain four ways to make written workplace instructions effective.
pa-u1/long-2,pa-u1,long,A1-methods,written:pa-u1:4,1044d43e5d695de07899d5ce10dd3841f13cc2cf722b2f3ce9157ca4f65936cd,2026-09-11,"Explain verbal, non-verbal and visual communication, and why messages across them should agree."
pa-u1/long-3,pa-u1,long,A1-feedback,scenario:pa-u1:1,b85252c51f05f1289635cf797e62e52c3e10d1d250785cfecc01754d9828ca8d,2026-09-11,"Explain a reasoned approach to encoding a message using this case: A dispatcher must turn an internal delivery plan into instructions for drivers. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-4,pa-u1,long,A1-feedback,scenario:pa-u1:2,af0d6c7cd9717df2b1f0ec2a339d4f85840c486374b00757d836fcea91124156,2026-09-11,"Explain a reasoned approach to decoding a message using this case: A receptionist reads an appointment note but is unsure what its abbreviation means. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-5,pa-u1,long,A1-feedback,scenario:pa-u1:3,2d3d8411df58fea8ef4ecc3bae42016743a060552001424d945888ef4e133f23,2026-09-11,"Explain a reasoned approach to constructive feedback using this case: A trainee notices that a task description omits the required file format. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-6,pa-u1,long,A1-barriers,scenario:pa-u1:4,8b353994c8d60e64128f7db9b386c6de75006352d16aba3ba84d51cc51292c09,2026-09-11,"Explain a reasoned approach to physical noise using this case: A workshop announcement is drowned out by drilling. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-7,pa-u1,long,A1-principles,scenario:pa-u1:5,866f4366b6b664beafb4790864c367d1340f0473c57c3c382354309308c78daf,2026-09-11,"Explain a reasoned approach to clarity for an audience using this case: A volunteer manual uses unexplained internal department codes. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-8,pa-u1,long,A1-principles,scenario:pa-u1:6,bee3e91387ee5dd2b0615d6420dec4669f839ce6f072172335660678649ae80b,2026-09-11,"Explain a reasoned approach to complete instructions using this case: A notice asks students to submit a project but gives neither destination nor deadline. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-9,pa-u1,long,A1-principles,scenario:pa-u1:7,814f48db048bba7cc6647e6cd2d972b27da41e833087d3faf675f021843be715,2026-09-11,"Explain a reasoned approach to courteous disagreement using this case: Two colleagues disagree about a calculation and one starts insulting the other. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-10,pa-u1,long,A1-barriers,scenario:pa-u1:8,89007d45c31e98fab9461639f50a04991642db989d526d13b3803640f0fdfc17,2026-09-11,"Explain a reasoned approach to active listening using this case: A client explains three changes while a clerk keeps composing unrelated messages. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-11,pa-u1,long,A1-methods,scenario:pa-u1:9,abdd56d81184905347ad6ead81cde6925c3525b1db24195af17b57219a35d250,2026-09-11,"Explain a reasoned approach to choosing a channel using this case: A shift cancellation must reach absent staff promptly and leave a written record. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-12,pa-u1,long,A1-writing,scenario:pa-u1:10,ef452702f4dc48a0d5a481b034aaad6141da97cda565d447edba26e7a8b51fd6,2026-09-11,"Explain a reasoned approach to sentence and phrase using this case: A notice contains only the words near the office door. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-13,pa-u1,long,A1-writing,scenario:pa-u1:11,9b36d3c25ae5f3e5780a99c05593ccef6446e6d1b93be1dc5c0c2977ad9fa48b,2026-09-11,"Explain a reasoned approach to kinds of sentences using this case: A student must ask where to submit a form rather than announce a location. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-14,pa-u1,long,A1-writing,scenario:pa-u1:12,ef6d080aef715de061ad189e6fd1bfe055bea134c3992bcfca65bc11bf8a7a29,2026-09-11,"Explain a reasoned approach to parts of a sentence using this case: A learner analyses the sentence The clerk checks the records. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-15,pa-u1,long,A1-writing,scenario:pa-u1:13,536e23d11c52230a9a437ade74de6a17e83000d20f41d33b45fe14069429dff5,2026-09-11,"Explain a reasoned approach to appropriate articles using this case: A sentence introduces an unnamed office assistant for the first time. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-16,pa-u1,long,A1-writing,scenario:pa-u1:14,e0c9ac1c5ec09f32b0419be94786eb5458a0ac5225ae6ed032991523e4d48b4b,2026-09-11,"Explain a reasoned approach to paragraph construction using this case: Instructions about one filing task are mixed with unrelated festival news. State the principle, recommend an action, describe how to check the result and explain one limitation."
pa-u1/long-17,pa-u1,long,A1-feedback,scenario:pa-u1:1,83d7dd6b1b6f668bae2dc76d59dc1aa1f601a5a4cf6c9fabea999633bf5b060c,2026-09-11,"Prepare a four-point checking plan for this case: A dispatcher must turn an internal delivery plan into instructions for drivers. Address the claim “An unspoken intention is already a message delivered to the driver.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-18,pa-u1,long,A1-feedback,scenario:pa-u1:2,48d4dd6e1aa2b4506283f297a0c8981972e0547209946b5d80815f89e8050ddc,2026-09-11,"Prepare a four-point checking plan for this case: A receptionist reads an appointment note but is unsure what its abbreviation means. Address the claim “Recognising the printed letters proves the intended meaning is understood.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-19,pa-u1,long,A1-feedback,scenario:pa-u1:3,d66b6ec1f85e40a303df55498d44b66046a8719b12788222a5c0a84a835a235f,2026-09-11,"Prepare a four-point checking plan for this case: A trainee notices that a task description omits the required file format. Address the claim “Any reply, even unrelated praise, resolves the missing instruction.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-20,pa-u1,long,A1-barriers,scenario:pa-u1:4,7fd95bebf9324ede881840afef13e05e7994fd2b322d49a54c6e03b3d5057099,2026-09-11,"Prepare a four-point checking plan for this case: A workshop announcement is drowned out by drilling. Address the claim “Speaking with more technical words will remove drilling noise.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-21,pa-u1,long,A1-principles,scenario:pa-u1:5,0967c796f0279a59485e3c511f7884f7a3dd2b3ebb96c1b1128ae65e77232525,2026-09-11,"Prepare a four-point checking plan for this case: A volunteer manual uses unexplained internal department codes. Address the claim “Short codes are always clearer because they contain fewer characters.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-22,pa-u1,long,A1-principles,scenario:pa-u1:6,d4583a07e4790766c9049185215bd632bd21803e93e061b848fadd25823fbc4e,2026-09-11,"Prepare a four-point checking plan for this case: A notice asks students to submit a project but gives neither destination nor deadline. Address the claim “A polite tone can substitute for a missing submission deadline.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-23,pa-u1,long,A1-principles,scenario:pa-u1:7,33a902a02885666cd390277efd44c1a1394f4f622ceabed121997526bbbbce73,2026-09-11,"Prepare a four-point checking plan for this case: Two colleagues disagree about a calculation and one starts insulting the other. Address the claim “Respectful language requires agreeing with an incorrect total.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-24,pa-u1,long,A1-barriers,scenario:pa-u1:8,9ccd1f20093e89fd60b38a2781fc204cb2370b38998e613797fe30e4f1e2f4d0,2026-09-11,"Prepare a four-point checking plan for this case: A client explains three changes while a clerk keeps composing unrelated messages. Address the claim “Remaining silent while distracted is sufficient proof of listening.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-25,pa-u1,long,A1-methods,scenario:pa-u1:9,dc7c3787bdf9f431c84eeddd5735dbe7f1819ecbe98b812fdb7628df95b8ef56,2026-09-11,"Prepare a four-point checking plan for this case: A shift cancellation must reach absent staff promptly and leave a written record. Address the claim “A notice on an empty office wall is enough for staff already at home.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-26,pa-u1,long,A1-writing,scenario:pa-u1:10,f233603d4b1586ad88de31d5d1859c04938cbe7973fe864c3c900c0e1d7e7ba5,2026-09-11,"Prepare a four-point checking plan for this case: A notice contains only the words near the office door. Address the claim “Every group of words is a complete sentence.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-27,pa-u1,long,A1-writing,scenario:pa-u1:11,abe16d461140894388b24a511944e8972cdd831389faac8c080b6a9473655fbc,2026-09-11,"Prepare a four-point checking plan for this case: A student must ask where to submit a form rather than announce a location. Address the claim “A statement and a question necessarily perform the same communication task.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-28,pa-u1,long,A1-writing,scenario:pa-u1:12,56daaafde150576af8d053f30f6932a0641c4c8c6f7fdb3e24c95fe732a235e2,2026-09-11,"Prepare a four-point checking plan for this case: A learner analyses the sentence The clerk checks the records. Address the claim “The subject is always the final word of a sentence.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-29,pa-u1,long,A1-writing,scenario:pa-u1:13,1e780f50a924d5710503fcfb3615d7170767d0e3b4f7be9d347b94803f84cbd0,2026-09-11,"Prepare a four-point checking plan for this case: A sentence introduces an unnamed office assistant for the first time. Address the claim “The choice between a and an depends only on the written first letter.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-30,pa-u1,long,A1-writing,scenario:pa-u1:14,ec6f754da967095acefc387e33418cb687c0783db015ea29185ebb4a38e1aab1,2026-09-11,"Prepare a four-point checking plan for this case: Instructions about one filing task are mixed with unrelated festival news. Address the claim “Any collection of sentences automatically forms a coherent paragraph.”, the required response, evidence of its effect and a limit on the conclusion."
pa-u1/long-31,pa-u1,long,A1-feedback;A1-principles,scenario:pa-u1:1;scenario:pa-u1:6,284ba9dde410eb85c5caaed6393c92d6d38bcd65038522e6a72221691c41385b,2026-09-11,Compare the principles and responses needed in two situations. Case A: A dispatcher must turn an internal delivery plan into instructions for drivers. Case B: A notice asks students to submit a project but gives neither destination nor deadline. For each case identify its relevant principle and a specific suitable action.
pa-u1/long-32,pa-u1,long,A1-feedback;A1-principles,scenario:pa-u1:2;scenario:pa-u1:7,d85a4115dbe70b812a02490ce133a0b104719bd220ef1f9a126a81f03bb709bc,2026-09-11,Compare the principles and responses needed in two situations. Case A: A receptionist reads an appointment note but is unsure what its abbreviation means. Case B: Two colleagues disagree about a calculation and one starts insulting the other. For each case identify its relevant principle and a specific suitable action.
pa-u1/long-33,pa-u1,long,A1-feedback;A1-barriers,scenario:pa-u1:3;scenario:pa-u1:8,46658088cdc77d594ef678e511bbfc884b8ddd0f02f2fa974e5e3b743aa514ed,2026-09-11,Compare the principles and responses needed in two situations. Case A: A trainee notices that a task description omits the required file format. Case B: A client explains three changes while a clerk keeps composing unrelated messages. For each case identify its relevant principle and a specific suitable action.
pa-u1/long-34,pa-u1,long,A1-barriers;A1-methods,scenario:pa-u1:4;scenario:pa-u1:9,69646eed12eafe2f1b9279705ffb627df74684a1c606e90465beb90b4262bcd4,2026-09-11,Compare the principles and responses needed in two situations. Case A: A workshop announcement is drowned out by drilling. Case B: A shift cancellation must reach absent staff promptly and leave a written record. For each case identify its relevant principle and a specific suitable action.
